PersonId,DoBAssigned,Sex
8851,1995-01-01,Male
8852,1984-01-01,Male
8853,1987-01-01,Male
8854,1997-01-01,Female
8855,2000-01-01,Male
8856,1956-01-01,Male
8857,1967-01-01,Female
8858,1962-01-01,Female
8859,1974-01-01,Female
8860,1969-01-01,Male
8861,1941-01-01,Female
8862,1990-01-01,Male
8863,1994-01-01,Male
8864,1991-01-01,Female
8865,1982-01-01,Female
8866,1969-01-01,Male
8867,1959-01-01,Male
8868,1989-01-01,Male
8869,1986-01-01,Male
8870,1968-01-01,Female
8871,1925-01-01,Female
8872,1958-01-01,Male
8873,1984-01-01,Female
8874,1912-01-01,Female
8875,1995-01-01,Female
8876,1970-01-01,Female
8877,1987-01-01,Male
8878,1977-01-01,Female
8879,1976-01-01,Female
8880,1980-01-01,Male
8881,1984-01-01,Female
8882,1961-01-01,Male
8883,1963-01-01,Female
8884,1976-01-01,Male
8885,1996-01-01,Female
8886,1992-01-01,Female
8887,1975-01-01,Female
8888,1983-01-01,Male
8889,1983-01-01,Male
8890,1988-01-01,Female
8891,1998-01-01,Male
8892,1980-01-01,Female
8893,1958-01-01,Male
8894,1973-01-01,Female
8895,1964-01-01,Female
8896,1938-01-01,Female
8897,1976-01-01,Male
8898,1949-01-01,Female
8899,1995-01-01,Male
8900,1999-01-01,Male
8901,1953-01-01,Male
8902,1969-01-01,Female
8903,2001-01-01,Male
8904,1994-01-01,Female
8905,1998-01-01,Male
8906,1951-01-01,Male
8907,1980-01-01,Female
8908,1958-01-01,Male
8909,1999-01-01,Male
8910,1973-01-01,Female
8911,1978-01-01,Male
8912,1992-01-01,Female
8913,1964-01-01,Male
8914,1972-01-01,Female
8915,1995-01-01,Female
8916,1920-01-01,Male
8917,1964-01-01,Female
8918,1968-01-01,Male
8919,1978-01-01,Female
8920,2002-01-01,Male
8921,1996-01-01,Female
8922,1995-01-01,Male
8923,1984-01-01,Male
8924,1945-01-01,Female
8925,1966-01-01,Female
8926,1954-01-01,Female
8927,1981-01-01,Male
8928,1988-01-01,Female
8929,1956-01-01,Female
8930,1993-01-01,Male
8931,1959-01-01,Female
8932,1978-01-01,Female
8933,1939-01-01,Male
8934,1979-01-01,Male
8935,1980-01-01,Female
8936,1977-01-01,Female
8937,2000-01-01,Female
8938,1999-01-01,Male
8939,1956-01-01,Male
8940,1970-01-01,Female
8941,1968-01-01,Female
8942,1987-01-01,Female
8943,1974-01-01,Female
8944,1920-01-01,Male
8945,1931-01-01,Male
8946,2001-01-01,Male
8947,1990-01-01,Female
8948,1985-01-01,Female
8949,2000-01-01,Female
8950,1980-01-01,Female
8951,1999-01-01,Male
8952,1968-01-01,Female
8953,1994-01-01,Female
8954,1969-01-01,Female
8955,1971-01-01,Male
8956,1995-01-01,Male
8957,1966-01-01,Female
8958,1984-01-01,Female
8959,1937-01-01,Male
8960,1972-01-01,Female
8961,1960-01-01,Female
8962,1988-01-01,Male
8963,1973-01-01,Male
8964,1995-01-01,Female
8965,1937-01-01,Male
8966,1955-01-01,Male
8967,1991-01-01,Male
8968,1969-01-01,Female
8969,1968-01-01,Male
8970,1972-01-01,Male
8971,1989-01-01,Female
8972,1962-01-01,Female
8973,1986-01-01,Female
8974,1984-01-01,Male
8975,1997-01-01,Female
8976,1945-01-01,Female
8977,1989-01-01,Female
8978,1996-01-01,Female
8979,1919-01-01,Female
8980,1967-01-01,Female
8981,1967-01-01,Male
8982,1977-01-01,Female
8983,1978-01-01,Female
8984,1934-01-01,Female
8985,1971-01-01,Female
8986,1991-01-01,Male
8987,1978-01-01,Female
8988,1999-01-01,Male
8989,1963-01-01,Female
8990,1971-01-01,Female
8991,1979-01-01,Female
8992,1998-01-01,Male
8993,1971-01-01,Male
8994,1949-01-01,Male
8995,1988-01-01,Male
8996,1940-01-01,Female
8997,1972-01-01,Female
8998,1968-01-01,Male
8999,1947-01-01,Male
9000,1973-01-01,Female
9001,1972-01-01,Male
9002,1998-01-01,Male
9003,1974-01-01,Male
9004,1973-01-01,Female
9005,1934-01-01,Male
9006,1988-01-01,Male
9007,1959-01-01,Female
9008,1979-01-01,Female
9009,1975-01-01,Female
9010,1998-01-01,Female
9011,1989-01-01,Female
9012,1973-01-01,Male
9013,1910-01-01,Male
9014,1953-01-01,Male
9015,1992-01-01,Female
9016,1998-01-01,Male
9017,1963-01-01,Male
9018,1959-01-01,Female
9019,1980-01-01,Female
9020,1999-01-01,Female
9021,1991-01-01,Female
9022,1939-01-01,Female
9023,1985-01-01,Female
9024,1980-01-01,Male
9025,1972-01-01,Female
9026,1970-01-01,Female
9027,1910-01-01,Female
9028,1962-01-01,Female
9029,1994-01-01,Female
9030,1978-01-01,Male
9031,1952-01-01,Male
9032,1978-01-01,Female
9033,1974-01-01,Male
9034,1963-01-01,Male
9035,1974-01-01,Male
9036,1932-01-01,Male
9037,2000-01-01,Male
9038,1956-01-01,Female
9039,1989-01-01,Female
9040,1975-01-01,Female
9041,1978-01-01,Female
9042,1999-01-01,Male
9043,1978-01-01,Female
9044,1970-01-01,Male
9045,1942-01-01,Male
9046,1988-01-01,Male
9047,1976-01-01,Female
9048,1980-01-01,Female
9049,1967-01-01,Male
9050,1997-01-01,Male
9051,1915-01-01,Male
9052,1962-01-01,Female
9053,1958-01-01,Male
9054,1998-01-01,Male
9055,1972-01-01,Male
9056,1928-01-01,Male
9057,1979-01-01,Female
9058,1989-01-01,Male
9059,1942-01-01,Female
9060,1978-01-01,Male
9061,1976-01-01,Female
9062,1997-01-01,Female
9063,2000-01-01,Male
9064,1961-01-01,Female
9065,1988-01-01,Female
9066,1953-01-01,Male
9067,1972-01-01,Female
9068,1977-01-01,Female
9069,1998-01-01,Male
9070,1966-01-01,Female
9071,1948-01-01,Female
9072,1983-01-01,Female
9073,1965-01-01,Male
9074,1968-01-01,Female
9075,1922-01-01,Female
9076,1963-01-01,Male
9077,1963-01-01,Male
9078,1981-01-01,Male
9079,1987-01-01,Female
9080,1998-01-01,Male
9081,1975-01-01,Female
9082,1938-01-01,Female
9083,2000-01-01,Male
9084,1980-01-01,Female
9085,1995-01-01,Female
9086,1981-01-01,Female
9087,1966-01-01,Male
9088,1998-01-01,Male
9089,1990-01-01,Female
9090,1994-01-01,Female
9091,1984-01-01,Female
9092,1949-01-01,Female
9093,1955-01-01,Female
9094,1966-01-01,Female
9095,1995-01-01,Female
9096,1992-01-01,Male
9097,1976-01-01,Female
9098,1993-01-01,Female
9099,1970-01-01,Female
9100,1948-01-01,Female
9101,1968-01-01,Male
9102,1981-01-01,Female
9103,1981-01-01,Female
9104,2000-01-01,Male
9105,1987-01-01,Female
9106,1996-01-01,Female
9107,1922-01-01,Female
9108,1962-01-01,Female
9109,1951-01-01,Male
9110,1957-01-01,Male
9111,1969-01-01,Female
9112,1945-01-01,Female
9113,1970-01-01,Female
9114,1970-01-01,Male
9115,1972-01-01,Female
9116,1968-01-01,Female
9117,1991-01-01,Female
9118,1961-01-01,Female
9119,1981-01-01,Female
9120,1977-01-01,Female
9121,1975-01-01,Male
9122,1981-01-01,Female
9123,1974-01-01,Female
9124,1964-01-01,Male
9125,1948-01-01,Male
9126,1979-01-01,Female
9127,1987-01-01,Male
9128,1983-01-01,Female
9129,1966-01-01,Female
9130,1971-01-01,Female
9131,1933-01-01,Male
9132,1970-01-01,Male
9133,1993-01-01,Male
9134,1994-01-01,Male
9135,1998-01-01,Male
9136,1985-01-01,Male
9137,1967-01-01,Male
9138,1945-01-01,Female
9139,1993-01-01,Male
9140,1957-01-01,Female
9141,1969-01-01,Female
9142,1971-01-01,Male
9143,1984-01-01,Male
9144,1990-01-01,Male
9145,1978-01-01,Male
9146,1984-01-01,Female
9147,1971-01-01,Male
9148,1978-01-01,Female
9149,1974-01-01,Male
9150,1970-01-01,Male
9151,1955-01-01,Female
9152,1961-01-01,Male
9153,1966-01-01,Female
9154,1935-01-01,Male
9155,1991-01-01,Male
9156,1990-01-01,Male
9157,1986-01-01,Female
9158,1954-01-01,Male
9159,1964-01-01,Female
9160,1980-01-01,Female
9161,1936-01-01,Male
9162,1999-01-01,Male
9163,1990-01-01,Female
9164,1987-01-01,Male
9165,1994-01-01,Male
9166,1987-01-01,Female
9167,1985-01-01,Female
9168,1988-01-01,Male
9169,1971-01-01,Male
9170,1997-01-01,Female
9171,1997-01-01,Male
9172,1991-01-01,Male
9173,1960-01-01,Female
9174,1940-01-01,Male
9175,1975-01-01,Male
9176,1986-01-01,Female
9177,1895-01-01,Male
9178,1961-01-01,Male
9179,1968-01-01,Female
9180,1977-01-01,Female
9181,1999-01-01,Female
9182,1985-01-01,Male
9183,1978-01-01,Female
9184,1962-01-01,Female
9185,1992-01-01,Female
9186,1986-01-01,Female
9187,1978-01-01,Female
9188,1905-01-01,Female
9189,1995-01-01,Female
9190,1979-01-01,Male
9191,1975-01-01,Female
9192,1904-01-01,Female
9193,1981-01-01,Male
9194,1964-01-01,Female
9195,1997-01-01,Male
9196,1969-01-01,Male
9197,1970-01-01,Male
9198,1944-01-01,Female
9199,1954-01-01,Female
9200,1975-01-01,Male
9201,1995-01-01,Female
9202,1927-01-01,Male
9203,1918-01-01,Female
9204,1980-01-01,Male
9205,1963-01-01,Female
9206,1994-01-01,Male
9207,1966-01-01,Male
9208,1951-01-01,Female
9209,1995-01-01,Female
9210,1995-01-01,Male
9211,1971-01-01,Female
9212,1987-01-01,Male
9213,1994-01-01,Female
9214,1955-01-01,Female
9215,1979-01-01,Male
9216,1989-01-01,Male
9217,1939-01-01,Female
9218,1920-01-01,Female
9219,1995-01-01,Female
9220,1975-01-01,Female
9221,1995-01-01,Male
9222,1996-01-01,Male
9223,1969-01-01,Female
9224,1961-01-01,Female
9225,1991-01-01,Male
9226,1994-01-01,Male
9227,1955-01-01,Male
9228,1958-01-01,Female
9229,1976-01-01,Male
9230,1963-01-01,Female
9231,1950-01-01,Female
9232,1965-01-01,Male
9233,1922-01-01,Female
9234,1969-01-01,Female
9235,1993-01-01,Female
9236,1998-01-01,Female
9237,1995-01-01,Male
9238,1972-01-01,Male
9239,1999-01-01,Female
9240,1954-01-01,Female
9241,1941-01-01,Male
9242,1994-01-01,Female
9243,1986-01-01,Male
9244,1976-01-01,Male
9245,2001-01-01,Female
9246,1940-01-01,Female
9247,1939-01-01,Female
9248,1956-01-01,Female
9249,1963-01-01,Female
9250,1978-01-01,Female
9251,1956-01-01,Female
9252,1988-01-01,Male
9253,1978-01-01,Female
9254,1943-01-01,Female
9255,1959-01-01,Male
9256,2002-01-01,Female
9257,1951-01-01,Female
9258,1989-01-01,Male
9259,2000-01-01,Male
9260,1968-01-01,Female
9261,1998-01-01,Male
9262,1954-01-01,Female
9263,1969-01-01,Male
9264,1971-01-01,Male
9265,1990-01-01,Male
9266,1995-01-01,Male
9267,1990-01-01,Female
9268,1997-01-01,Female
9269,2000-01-01,Female
9270,1992-01-01,Female
9271,1957-01-01,Female
9272,1952-01-01,Female
9273,1974-01-01,Female
9274,1932-01-01,Female
9275,1987-01-01,Male
9276,1989-01-01,Male
9277,1968-01-01,Female
9278,1982-01-01,Female
9279,1919-01-01,Female
9280,1965-01-01,Male
9281,1970-01-01,Female
9282,1970-01-01,Male
9283,1988-01-01,Male
9284,1983-01-01,Male
9285,1997-01-01,Male
9286,1977-01-01,Male
9287,1971-01-01,Male
9288,1970-01-01,Female
9289,1993-01-01,Female
9290,1934-01-01,Female
9291,1962-01-01,Female
9292,1980-01-01,Male
9293,1985-01-01,Male
9294,1953-01-01,Female
9295,1976-01-01,Male
9296,1963-01-01,Female
9297,1899-01-01,Female
9298,1997-01-01,Female
9299,1958-01-01,Male
9300,1996-01-01,Male
9301,1966-01-01,Male
9302,1997-01-01,Female
9303,2001-01-01,Male
9304,1930-01-01,Female
9305,1991-01-01,Male
9306,1990-01-01,Male
9307,2000-01-01,Female
9308,1929-01-01,Female
9309,1993-01-01,Female
9310,1988-01-01,Male
9311,1953-01-01,Female
9312,1979-01-01,Male
9313,1971-01-01,Male
9314,1992-01-01,Female
9315,1993-01-01,Female
9316,1976-01-01,Male
9317,1971-01-01,Female
9318,1998-01-01,Male
9319,1973-01-01,Male
9320,1945-01-01,Female
9321,1945-01-01,Female
9322,1942-01-01,Male
9323,1960-01-01,Female
9324,1914-01-01,Female
9325,1995-01-01,Female
9326,1962-01-01,Female
9327,1985-01-01,Female
9328,1966-01-01,Female
9329,1984-01-01,Female
9330,1930-01-01,Male
9331,1999-01-01,Male
9332,1972-01-01,Female
9333,1967-01-01,Female
9334,1998-01-01,Female
9335,1979-01-01,Female
9336,1965-01-01,Female
9337,1978-01-01,Female
9338,1956-01-01,Male
9339,1987-01-01,Female
9340,1964-01-01,Male
9341,1996-01-01,Female
9342,1996-01-01,Male
9343,1957-01-01,Male
9344,2000-01-01,Female
9345,1958-01-01,Male
9346,1979-01-01,Female
9347,1933-01-01,Female
9348,1952-01-01,Female
9349,1966-01-01,Female
9350,1986-01-01,Female
9351,1976-01-01,Female
9352,1957-01-01,Male
9353,1951-01-01,Male
9354,1998-01-01,Male
9355,1980-01-01,Female
9356,1999-01-01,Female
9357,1957-01-01,Male
9358,1972-01-01,Male
9359,1967-01-01,Female
9360,1982-01-01,Male
9361,1998-01-01,Male
9362,1991-01-01,Male
9363,1976-01-01,Female
9364,1976-01-01,Male
9365,1997-01-01,Male
9366,1988-01-01,Female
9367,1972-01-01,Male
9368,1979-01-01,Male
9369,1946-01-01,Female
9370,1994-01-01,Female
9371,1957-01-01,Male
9372,1964-01-01,Female
9373,1965-01-01,Male
9374,1972-01-01,Female
9375,1957-01-01,Male
9376,1933-01-01,Male
9377,1986-01-01,Female
9378,1990-01-01,Female
9379,1979-01-01,Female
9380,1998-01-01,Female
9381,1940-01-01,Male
9382,1973-01-01,Male
9383,1994-01-01,Male
9384,1976-01-01,Female
9385,1972-01-01,Male
9386,1957-01-01,Female
9387,1968-01-01,Male
9388,1939-01-01,Female
9389,1962-01-01,Female
9390,1996-01-01,Female
9391,1978-01-01,Male
9392,1980-01-01,Female
9393,1967-01-01,Male
9394,1968-01-01,Female
9395,1971-01-01,Female
9396,1982-01-01,Female
9397,1962-01-01,Female
9398,1980-01-01,Male
9399,1964-01-01,Male
9400,1954-01-01,Female
9401,1998-01-01,Male
9402,1942-01-01,Female
9403,1981-01-01,Female
9404,1949-01-01,Male
9405,1955-01-01,Male
9406,1948-01-01,Female
9407,1991-01-01,Male
9408,1995-01-01,Male
9409,1990-01-01,Female
9410,1983-01-01,Male
9411,1959-01-01,Female
9412,1999-01-01,Female
9413,1986-01-01,Male
9414,1976-01-01,Male
9415,1968-01-01,Female
9416,1986-01-01,Male
9417,1998-01-01,Male
9418,1962-01-01,Male
9419,1970-01-01,Male
9420,1991-01-01,Female
9421,1974-01-01,Female
9422,1953-01-01,Male
9423,1992-01-01,Male
9424,1967-01-01,Female
9425,1992-01-01,Female
9426,1997-01-01,Male
9427,1967-01-01,Male
9428,1969-01-01,Female
9429,1974-01-01,Female
9430,1971-01-01,Female
9431,1972-01-01,Female
9432,1940-01-01,Female
9433,1990-01-01,Female
9434,1992-01-01,Female
9435,1986-01-01,Male
9436,1983-01-01,Female
9437,1978-01-01,Female
9438,1942-01-01,Male
9439,1999-01-01,Female
9440,1991-01-01,Female
9441,1999-01-01,Male
9442,1969-01-01,Female
9443,1982-01-01,Female
9444,1948-01-01,Female
9445,1973-01-01,Male
9446,1996-01-01,Female
9447,2001-01-01,Male
9448,1995-01-01,Male
9449,1988-01-01,Male
9450,1974-01-01,Male
9451,1997-01-01,Female
9452,1954-01-01,Male
9453,1956-01-01,Female
9454,1970-01-01,Male
9455,1992-01-01,Male
9456,1981-01-01,Female
9457,1922-01-01,Male
9458,1977-01-01,Female
9459,1994-01-01,Female
9460,1968-01-01,Female
9461,1915-01-01,Female
9462,1980-01-01,Female
9463,1960-01-01,Female
9464,1957-01-01,Male
9465,1917-01-01,Female
9466,1983-01-01,Female
9467,1946-01-01,Female
9468,1976-01-01,Female
9469,1993-01-01,Male
9470,1987-01-01,Female
9471,1963-01-01,Male
9472,2000-01-01,Male
9473,1955-01-01,Female
9474,1995-01-01,Female
9475,1986-01-01,Female
9476,1965-01-01,Female
9477,1945-01-01,Male
9478,1988-01-01,Female
9479,1998-01-01,Female
9480,1942-01-01,Female
9481,1997-01-01,Female
9482,1977-01-01,Female
9483,2001-01-01,Female
9484,1943-01-01,Female
9485,1980-01-01,Female
9486,1950-01-01,Male
9487,1939-01-01,Female
9488,1955-01-01,Female
9489,1981-01-01,Male
9490,1921-01-01,Male
9491,1960-01-01,Female
9492,1936-01-01,Female
9493,1974-01-01,Male
9494,1957-01-01,Male
9495,1981-01-01,Male
9496,1992-01-01,Male
9497,1916-01-01,Male
9498,1986-01-01,Female
9499,1978-01-01,Female
9500,1993-01-01,Male
9501,1969-01-01,Female
9502,1984-01-01,Male
9503,1993-01-01,Male
9504,1919-01-01,Female
9505,1969-01-01,Female
9506,1989-01-01,Female
9507,1963-01-01,Male
9508,1988-01-01,Male
9509,1977-01-01,Female
9510,1982-01-01,Female
9511,1978-01-01,Female
9512,1990-01-01,Male
9513,1979-01-01,Female
9514,1916-01-01,Male
9515,1964-01-01,Female
9516,1950-01-01,Male
9517,1970-01-01,Female
9518,1980-01-01,Male
9519,1981-01-01,Male
9520,1995-01-01,Male
9521,1988-01-01,Female
9522,1970-01-01,Male
9523,1986-01-01,Female
9524,1977-01-01,Male
9525,1927-01-01,Female
9526,1964-01-01,Male
9527,1975-01-01,Male
9528,1990-01-01,Female
9529,1950-01-01,Male
9530,1982-01-01,Male
9531,1963-01-01,Female
9532,1998-01-01,Male
9533,1978-01-01,Female
9534,1993-01-01,Male
9535,1975-01-01,Female
9536,1981-01-01,Male
9537,1974-01-01,Female
9538,1996-01-01,Male
9539,1997-01-01,Male
9540,1968-01-01,Male
9541,1999-01-01,Female
9542,1938-01-01,Male
9543,1977-01-01,Female
9544,1944-01-01,Female
9545,1968-01-01,Female
9546,1967-01-01,Male
9547,1975-01-01,Male
9548,1990-01-01,Female
9549,1950-01-01,Male
9550,1925-01-01,Female
9551,1967-01-01,Female
9552,1965-01-01,Female
9553,1942-01-01,Female
9554,1949-01-01,Female
9555,1989-01-01,Female
9556,2001-01-01,Female
9557,1987-01-01,Male
9558,1985-01-01,Male
9559,1981-01-01,Female
9560,2001-01-01,Female
9561,1964-01-01,Female
9562,1957-01-01,Male
9563,1973-01-01,Female
9564,1930-01-01,Female
9565,1940-01-01,Male
9566,1980-01-01,Female
9567,1908-01-01,Male
9568,1991-01-01,Male
9569,1961-01-01,Female
9570,1954-01-01,Female
9571,1952-01-01,Female
9572,1990-01-01,Female
9573,1939-01-01,Male
9574,1937-01-01,Female
9575,1966-01-01,Male
9576,1960-01-01,Male
9577,1995-01-01,Female
9578,1933-01-01,Male
9579,1959-01-01,Male
9580,2000-01-01,Female
9581,2000-01-01,Female
9582,1998-01-01,Female
9583,1993-01-01,Female
9584,1973-01-01,Female
9585,1990-01-01,Male
9586,1947-01-01,Female
9587,1946-01-01,Female
9588,1973-01-01,Male
9589,1973-01-01,Female
9590,1962-01-01,Female
9591,1974-01-01,Male
9592,1998-01-01,Male
9593,1979-01-01,Female
9594,1999-01-01,Female
9595,1979-01-01,Male
9596,1998-01-01,Male
9597,1998-01-01,Female
9598,1988-01-01,Male
9599,1997-01-01,Male
9600,1960-01-01,Male
9601,1985-01-01,Female
9602,1969-01-01,Male
9603,1972-01-01,Female
9604,2000-01-01,Male
9605,1978-01-01,Male
9606,1997-01-01,Male
9607,1979-01-01,Female
9608,1993-01-01,Male
9609,1975-01-01,Male
9610,1955-01-01,Male
9611,1950-01-01,Female
9612,1940-01-01,Female
9613,1983-01-01,Male
9614,1981-01-01,Female
9615,1957-01-01,Female
9616,1923-01-01,Female
9617,1922-01-01,Female
9618,1996-01-01,Female
9619,1957-01-01,Female
9620,1973-01-01,Female
9621,1964-01-01,Female
9622,2000-01-01,Female
9623,1973-01-01,Male
9624,1962-01-01,Female
9625,1970-01-01,Female
9626,1989-01-01,Female
9627,1969-01-01,Female
9628,1965-01-01,Female
9629,1960-01-01,Male
9630,1965-01-01,Male
9631,1978-01-01,Female
9632,1974-01-01,Female
9633,1995-01-01,Male
9634,1982-01-01,Male
9635,1992-01-01,Male
9636,1982-01-01,Female
9637,1994-01-01,Male
9638,1952-01-01,Male
9639,1995-01-01,Male
9640,1980-01-01,Female
9641,1950-01-01,Male
9642,1980-01-01,Male
9643,1984-01-01,Male
9644,1980-01-01,Female
9645,1983-01-01,Male
9646,1980-01-01,Female
9647,1992-01-01,Male
9648,1989-01-01,Female
9649,1994-01-01,Female
9650,1967-01-01,Male
9651,1960-01-01,Male
9652,1983-01-01,Female
9653,1982-01-01,Female
9654,1997-01-01,Male
9655,1992-01-01,Female
9656,1955-01-01,Male
9657,1962-01-01,Female
9658,1936-01-01,Female
9659,1990-01-01,Male
9660,1968-01-01,Female
9661,1977-01-01,Female
9662,1972-01-01,Female
9663,1929-01-01,Female
9664,1915-01-01,Female
9665,1955-01-01,Female
9666,1998-01-01,Male
9667,1992-01-01,Female
9668,1982-01-01,Male
9669,1949-01-01,Male
9670,1927-01-01,Female
9671,1977-01-01,Male
9672,1929-01-01,Female
9673,1959-01-01,Female
9674,1994-01-01,Male
9675,1980-01-01,Female
9676,1990-01-01,Male
9677,1991-01-01,Female
9678,1975-01-01,Female
9679,1964-01-01,Female
9680,1992-01-01,Male
9681,1965-01-01,Female
9682,1970-01-01,Male
9683,1998-01-01,Female
9684,1994-01-01,Male
9685,2000-01-01,Female
9686,1999-01-01,Female
9687,1989-01-01,Female
9688,1990-01-01,Female
9689,1956-01-01,Male
9690,1966-01-01,Female
9691,1960-01-01,Female
9692,1957-01-01,Female
9693,1970-01-01,Female
9694,1965-01-01,Female
9695,1991-01-01,Male
9696,1946-01-01,Female
9697,1957-01-01,Female
9698,1974-01-01,Male
9699,1962-01-01,Female
9700,1954-01-01,Female
9701,1996-01-01,Female
9702,1998-01-01,Female
9703,1953-01-01,Female
9704,1970-01-01,Male
9705,1956-01-01,Female
9706,1979-01-01,Female
9707,1953-01-01,Female
9708,1980-01-01,Male
9709,1997-01-01,Male
9710,1925-01-01,Female
9711,1932-01-01,Male
9712,1996-01-01,Female
9713,1979-01-01,Female
9714,1973-01-01,Female
9715,1967-01-01,Female
9716,1945-01-01,Male
9717,1970-01-01,Female
9718,1984-01-01,Male
9719,2001-01-01,Male
9720,1977-01-01,Female
9721,1881-01-01,Female
9722,1963-01-01,Male
9723,1970-01-01,Female
9724,1978-01-01,Female
9725,1992-01-01,Female
9726,1975-01-01,Female
9727,1994-01-01,Female
9728,1985-01-01,Male
9729,1981-01-01,Female
9730,1978-01-01,Male
9731,1967-01-01,Male
9732,1990-01-01,Female
9733,1980-01-01,Female
9734,1977-01-01,Female
9735,1970-01-01,Female
9736,1960-01-01,Female
9737,1997-01-01,Male
9738,1977-01-01,Female
9739,1928-01-01,Male
9740,1961-01-01,Male
9741,1970-01-01,Male
9742,1970-01-01,Male
9743,1982-01-01,Female
9744,1956-01-01,Female
9745,1992-01-01,Male
9746,1988-01-01,Female
9747,1957-01-01,Male
9748,1984-01-01,Male
9749,1964-01-01,Male
9750,1956-01-01,Male
9751,1993-01-01,Female
9752,1973-01-01,Female
9753,1976-01-01,Male
9754,1937-01-01,Male
9755,1997-01-01,Female
9756,1957-01-01,Male
9757,1970-01-01,Female
9758,1935-01-01,Female
9759,1979-01-01,Male
9760,1994-01-01,Male
9761,1991-01-01,Male
9762,1964-01-01,Female
9763,1999-01-01,Male
9764,1994-01-01,Male
9765,1963-01-01,Male
9766,1957-01-01,Female
9767,1996-01-01,Female
9768,1989-01-01,Male
9769,1970-01-01,Female
9770,1989-01-01,Female
9771,1974-01-01,Female
9772,1965-01-01,Female
9773,1968-01-01,Female
9774,2002-01-01,Male
9775,1926-01-01,Female
9776,1980-01-01,Male
9777,1973-01-01,Male
9778,1989-01-01,Female
9779,1940-01-01,Female
9780,1988-01-01,Female
9781,1956-01-01,Male
9782,1963-01-01,Male
9783,1963-01-01,Female
9784,1967-01-01,Female
9785,1973-01-01,Male
9786,1960-01-01,Male
9787,1951-01-01,Male
9788,1958-01-01,Female
9789,1975-01-01,Female
9790,1947-01-01,Male
9791,1945-01-01,Female
9792,1981-01-01,Female
9793,1965-01-01,Female
9794,1949-01-01,Female
9795,2000-01-01,Male
9796,1985-01-01,Female
9797,2000-01-01,Female
9798,1972-01-01,Female
9799,1997-01-01,Male
9800,1975-01-01,Female
9801,1999-01-01,Female
9802,1994-01-01,Female
9803,1951-01-01,Female
9804,1995-01-01,Male
9805,1986-01-01,Female
9806,1962-01-01,Female
9807,1979-01-01,Female
9808,1976-01-01,Female
